axis	diff_a_b	p
('informed', 'uninformed')	0.003460543987043428	0.0
('inoperable', 'operable')	0.0016533632546486656	0.0
('inopportune', 'opportune')	0.0023689901430919615	0.0
('insecure', 'secure')	0.0048832116347407965	0.0
('insensitive', 'sensitive')	0.003642849962595014	0.0
('insignificant', 'significant')	0.0024340926125310768	0.0
('insoluble', 'soluble')	0.0012720411959394147	0.0
('insubordinate', 'subordinate')	0.0016719132802291044	0.0
('insufficient', 'sufficient')	0.003502228545451196	0.0
('intemperate', 'temperate')	0.002571309875850791	0.0
('intended', 'unintended')	0.0019205318876973831	0.0
('interested', 'uninterested')	0.00434820333430859	0.0
('intolerable', 'tolerable')	0.0011706444302386158	0.0
('invalid', 'valid')	0.002160818635551315	0.0
('involuntary', 'voluntary')	0.0015388744695868347	0.0
('irrelevant', 'relevant')	0.004026384780965517	0.0
('irresponsible', 'responsible')	0.0036401338139285203	0.0
('irreversible', 'reversible')	0.0015028895222733837	0.0
('irrevocable', 'revocable')	0.0008910253391397932	0.0
('just', 'unjust')	0.0035194580187879534	0.0
('kind', 'unkind')	0.003567560754184568	0.0
('lentic', 'lotic')	0.00031467466934244673	0.0
('loaded', 'unloaded')	0.0015331845011179908	0.0
('lucky', 'unlucky')	0.003944051376858992	0.0
('manageable', 'unmanageable')	0.0020089103149349453	0.0
('matched', 'mismatched')	0.0017352776907658511	0.0
('maternal', 'paternal')	0.0013797185402111825	0.0
('mental', 'physical')	0.0005990766268699288	0.0
('misused', 'used')	0.0036728542139030235	0.0
('multilateral', 'unilateral')	0.0007183909262548568	0.0
('natural', 'sharp')	0.0013160628607096917	0.0
('natural', 'supernatural')	0.00139624866616861	0.0
('natural', 'unnatural')	0.004135060645381532	0.0
('necessary', 'unnecessary')	0.004777159241070689	0.0
('negative', 'neutral')	0.0009374575040261438	0.0
('nonpartisan', 'partisan')	0.0016916591594798233	0.0
('numerical', 'verbal')	0.001035443664789761	0.0
('objective', 'subjective')	0.0013539919473927655	0.0
('obligatory', 'optional')	0.002773233925311604	0.0
('oblique', 'perpendicular')	0.0007158381195390214	0.0
('offside', 'onside')	0.0004349774588508844	0.0
('open', 'shut')	0.0040546341873034745	0.0
('organized', 'unorganized')	0.0028329069739505153	0.0
('original', 'unoriginal')	0.004829413082446792	0.0
('overhand', 'underhand')	0.0008107525360249975	0.0
('painful', 'painless')	0.0019466100157266176	0.0
('palatable', 'unpalatable')	0.0015811052813884691	0.0
('planned', 'unplanned')	0.0021616134771217776	0.0
('playable', 'unplayable')	0.0029231330235226	0.0
('pointed', 'pointless')	0.005138286354125174	0.0
('poor', 'rich')	0.0023998668685010667	0.0
('popular', 'unpopular')	0.005185542472489209	0.0
('prejudiced', 'unprejudiced')	0.001945361886834634	0.0
('prepared', 'unprepared')	0.004263471471398144	0.0
('primary', 'secondary')	0.0010056080104879754	0.0
('printable', 'unprintable')	0.0019526356676308164	0.0
('profane', 'sacred')	0.003436745688966906	0.0
('professional', 'unprofessional')	0.0057878901027315285	0.0
('qualified', 'unqualified')	0.002403334081637924	0.0
('radiolucent', 'radiopaque')	0.0008432169385360383	0.0
('realistic', 'unrealistic')	0.002067638357193799	0.0
('reasonable', 'unreasonable')	0.002369917739624333	0.0
('recoverable', 'unrecoverable')	0.0010845186223546006	0.0
('regenerate', 'unregenerate')	0.0015633419401186593	0.0
('related', 'unrelated')	0.001701409932368364	0.0
('rested', 'tired')	0.0025086264733141135	0.0
('right', 'wrong')	0.004629444449478123	0.0
('running', 'standing')	0.0020093800712127196	0.0
('sanitary', 'unsanitary')	0.0022918575013001503	0.0
('satisfactory', 'unsatisfactory')	0.003490526752021857	0.0
('seasonable', 'unseasonable')	0.0012228889357948822	0.0
('settled', 'unsettled')	0.002431680437729372	0.0
('shaven', 'unshaven')	0.0007911442173724999	0.0
('shockable', 'unshockable')	0.00047481980585861337	0.0
('smart', 'stupid')	0.0041166276635583865	0.0
('specified', 'unspecified')	0.0017023828050088518	0.0
('spineless', 'spinous')	0.00117485028723125	0.0
('stable', 'unstable')	0.0020377400729614265	0.0
('strong', 'weak')	0.002927452720225149	0.0
('supervised', 'unsupervised')	0.0011733250509073732	0.0
('tactful', 'tactless')	0.0017507529185650985	0.0
('tapped', 'untapped')	0.0024400477537194426	0.0
('thrifty', 'wasteful')	0.0012963258295402682	0.0
('toothed', 'toothless')	0.0011402867925610748	0.0
('unveiled', 'veiled')	0.0018685891174489797	0.0
('unwanted', 'wanted')	0.002462892504215145	0.0
('unwelcome', 'welcome')	0.002968115465441774	0.0
('unworthy', 'worthy')	0.002521328714060425	0.0
('useful', 'useless')	0.002863897655233944	0.0
('additive', 'subtractive')	0.0009015027723941315	0.001
('adjusted', 'maladjusted')	0.0021951024821913	0.001
('affirmative', 'negative')	0.0010405570673055753	0.001
('auspicious', 'inauspicious')	0.0014521709964668674	0.001
('binucleate', 'mononuclear')	0.0007872594640624393	0.001
('capitalistic', 'socialistic')	0.00043753405718408543	0.001
('correct', 'incorrect')	0.002264817556762961	0.001
('divisible', 'indivisible')	0.0008296123087340309	0.001
('efficient', 'inefficient')	0.002493960126851281	0.001
('endogenic', 'exogenic')	0.000274708426593349	0.001
('endogenous', 'exogenous')	0.00031316861568828113	0.001
('fallible', 'infallible')	0.0006363056961442774	0.001
('first', 'second')	0.0008936708595994542	0.001
('grateful', 'ungrateful')	0.0021511871364768443	0.001
('hateful', 'lovable')	0.0014422651452590737	0.001
('immiscible', 'miscible')	0.00037460684718051973	0.001
('impatient', 'patient')	0.001725413244186333	0.001
('leafless', 'leafy')	0.0012082968088314048	0.001
('linear', 'nonlinear')	0.0006516318526802118	0.001
('meaningful', 'meaningless')	0.0019545740689282075	0.001
('naive', 'sophisticated')	0.002234623842019638	0.001
('new', 'old')	0.0016664446747710329	0.001
('polished', 'unpolished')	0.0022964367957046556	0.001
('reliable', 'unreliable')	0.0026489455650170572	0.001
('scientific', 'unscientific')	0.0017918205546083761	0.001
('seaworthy', 'unseaworthy')	0.0008473684325138991	0.001
('supported', 'unsupported')	0.001651335197295007	0.001
('tasteless', 'tasty')	0.003346529323688792	0.001
('able', 'unable')	0.002068938537428887	0.002
('bottomed', 'bottomless')	0.000576230239295831	0.002
('capable', 'incapable')	0.0017067251680088127	0.002
('deep', 'shallow')	0.001012725460433594	0.002
('digestible', 'indigestible')	0.0007763675513514055	0.002
('disingenuous', 'ingenuous')	0.0012971283346869134	0.002
('easy', 'uneasy')	0.0020674752091803614	0.002
('gradual', 'sudden')	0.0013251726027443548	0.002
('haploid', 'polyploid')	0.000443030417812333	0.002
('hydric', 'xeric')	0.0002888658348269035	0.002
('less', 'more')	0.0012797711214146534	0.002
('loud', 'soft')	0.0017995380282698203	0.002
('multilane', 'single-lane')	0.00025702500076096825	0.002
('myelinated', 'unmyelinated')	0.00031980195443023687	0.002
('other', 'same')	0.0009665109535112798	0.002
('patriotic', 'unpatriotic')	0.0014000236937560017	0.002
('punitive', 'rehabilitative')	0.0007668989899642532	0.002
('valuable', 'worthless')	0.0025172188859853596	0.002
('buttoned', 'unbuttoned')	0.0006164506377329816	0.003
('curable', 'incurable')	0.0005921120541639655	0.003
('diploid', 'polyploid')	0.0007215832887735134	0.003
('dull', 'sharp')	0.001016409734494476	0.003
('illiterate', 'literate')	0.0010947261160273204	0.003
('known', 'unknown')	0.0008954971899776927	0.003
('marked', 'unmarked')	0.000827388891435508	0.003
('new', 'worn')	0.0013651420930258428	0.003
('nonviolent', 'violent')	0.0011279033715413146	0.003
('postprandial', 'preprandial')	0.0006646340630496201	0.003
('pretentious', 'unpretentious')	0.0018098963247369145	0.003
('roofed', 'roofless')	0.0006510566174186367	0.003
('applied', 'theoretical')	0.0005619269974516013	0.004
('diligent', 'negligent')	0.0008545194166863987	0.004
('elegant', 'inelegant')	0.0025788861520247303	0.004
('empirical', 'theoretical')	0.00040442117983297693	0.004
('insolvent', 'solvent')	0.0008543850654885903	0.004
('mitigated', 'unmitigated')	0.0006937455199429862	0.004
('touched', 'untouched')	0.0009766736025109603	0.004
('traceable', 'untraceable')	0.0006535348047912943	0.004
('attractive', 'repulsive')	0.001827489197358435	0.005
('focused', 'unfocused')	0.002243319597407197	0.005
('forgettable', 'unforgettable')	0.0020302845401783953	0.005
('permissive', 'preventive')	0.00071378993555158	0.005
('publishable', 'unpublishable')	0.0005905926170546635	0.005
('translatable', 'untranslatable')	0.0006837526297841755	0.005
('ample', 'meager')	0.0012182138609304234	0.006
('considerate', 'inconsiderate')	0.0014341231372659857	0.006
('hatless', 'hatted')	0.00035316699996769613	0.006
('high-resolution', 'low-resolution')	0.0013459778839850188	0.006
('obstructed', 'unobstructed')	0.001169163153552518	0.006
('trained', 'untrained')	0.0012631308978945203	0.006
('adoptive', 'biological')	0.0006938780861655931	0.007
('amphibious', 'aquatic')	0.0005480602276116348	0.007
('complimentary', 'uncomplimentary')	0.0016900744951707982	0.007
('irrational', 'rational')	0.0010201243209865124	0.007
('preceding', 'succeeding')	0.0005827716355301165	0.007
('scheduled', 'unscheduled')	0.0014493022039323619	0.007
('sold', 'unsold')	0.0013177285497920459	0.007
('unwearable', 'wearable')	0.0014734195556273793	0.007
('anti', 'pro')	0.000415892353289041	0.008
('asynchronous', 'synchronous')	0.0003157130663268078	0.008
('creative', 'uncreative')	0.0027433342403720418	0.008
('fastened', 'unfastened')	0.000854190823896735	0.008
('irreverent', 'reverent')	0.0005940581803860921	0.008
('modified', 'unmodified')	0.0011427191055421457	0.008
('bad', 'good')	0.0026605264740581364	0.009
('bare', 'covered')	0.0005875530684102195	0.009
('encumbered', 'unencumbered')	0.0005881612334826328	0.009
('flattering', 'unflattering')	0.000866825253060019	0.009
('inclined', 'vertical')	0.001173983997725614	0.009
('published', 'unpublished')	0.0006967452634693656	0.009
('sure', 'unsure')	0.0017876958268124386	0.009
('conformist', 'nonconformist')	0.0003698646780836822	0.01
('cosmopolitan', 'provincial')	0.000917083962557021	0.01
('lowered', 'raised')	0.0006575320669362887	0.01
('optimistic', 'pessimistic')	0.0010800022794839343	0.01
('actual', 'potential')	0.0004467017514268234	0.011
('displeased', 'pleased')	0.0019055754923402411	0.011
('distinguishable', 'indistinguishable')	0.0004396597913298157	0.011
('familiar', 'strange')	0.00109133076638852	0.011
('intractable', 'tractable')	0.0006697439690708015	0.011
('moonless', 'moonlit')	0.0005666969087056821	0.011
('antagonistic', 'conciliatory')	0.000414559858115397	0.012
('appealing', 'unappealing')	0.002086689608538323	0.012
('chartered', 'unchartered')	0.0007415321307798857	0.012
('debilitating', 'invigorating')	0.0011868886328098727	0.012
('diluted', 'undiluted')	0.0006677150057409851	0.012
('dishonest', 'honest')	0.0014175463984957906	0.012
('faced', 'faceless')	0.0009556414268825737	0.012
('lossless', 'lossy')	0.00046397923962065773	0.012
('off', 'on')	0.000592194883371225	0.012
('short', 'tall')	0.000770639003699578	0.012
('unwilling', 'willing')	0.0019419061828885656	0.012
('decisive', 'indecisive')	0.0010827555536248711	0.013
('discouraging', 'encouraging')	0.0017776515072209873	0.013
('downstream', 'upstream')	0.0003723014752681302	0.013
('favorable', 'unfavorable')	0.0013039732776418522	0.013
('first', 'last')	0.0009671048145533977	0.013
('gutless', 'gutsy')	0.0007508798011229955	0.013
('immoral', 'moral')	0.0008442034644735603	0.013
('seated', 'standing')	0.0014760877072318226	0.013
('accessible', 'inaccessible')	0.0011469556001113788	0.014
('conjunctive', 'disjunctive')	0.00024368413944272178	0.015
('fast', 'slow')	0.001308901754682723	0.015
('hypotonic', 'isotonic')	0.00033844409305419047	0.015
('motivated', 'unmotivated')	0.0016444335976172394	0.015
('bridgeable', 'unbridgeable')	0.0002475279507818903	0.016
('constructive', 'destructive')	0.0006691275455673702	0.016
('dextral', 'sinistral')	0.00019023576803304555	0.016
('monotheistic', 'polytheistic')	0.0003031174288983295	0.016
('rough', 'smooth')	0.0007785415393214085	0.016
('sympathetic', 'unsympathetic')	0.001269478631444245	0.016
('apologetic', 'unapologetic')	0.0003886751310415437	0.017
('discreet', 'indiscreet')	0.0013574537103508578	0.017
('future', 'present')	0.0005826313322522909	0.017
('live', 'recorded')	0.0008761142854858666	0.017
('official', 'unofficial')	0.000869055898687578	0.017
('past', 'present')	0.0009645081434636327	0.017
('backward', 'forward')	0.0009605381479637493	0.018
('democratic', 'undemocratic')	0.0012846408146815792	0.018
('generous', 'stingy')	0.0014517296016438742	0.018
('registered', 'unregistered')	0.0010201052840387182	0.018
('afloat', 'aground')	0.0004852423276779233	0.019
('overhead', 'surface')	0.00044910037043990447	0.019
('fragrant', 'malodorous')	0.0012984309349664304	0.02
('imperfect', 'perfect')	0.0015869540708607997	0.02
('pardonable', 'unpardonable')	0.0003673016148154039	0.02
('sheathed', 'unsheathed')	0.0005521152231357431	0.02
('commissioned', 'noncommissioned')	0.0011052475317993374	0.021
('different', 'same')	0.001098488094156639	0.021
('functioning', 'malfunctioning')	0.0009363495738120287	0.021
('signed', 'unsigned')	0.0007612336345330806	0.021
('tuneful', 'tuneless')	0.0009906502959496789	0.021
('center', 'left')	0.000836971066544864	0.022
('conclusive', 'inconclusive')	0.0004526186454965218	0.022
('dependent', 'independent')	0.0005017334167677539	0.022
('geocentric', 'heliocentric')	0.0001776196309838606	0.022
('pronounceable', 'unpronounceable')	0.0003902937244351433	0.022
('insatiate', 'satiate')	0.00039560205531810177	0.023
('junior', 'senior')	0.0005948911920419641	0.023
('all', 'no')	0.0004434093981239432	0.024
('allogeneic', 'xenogeneic')	0.00047787997845527216	0.024
('dysgenic', 'eugenic')	0.00035977176352809757	0.024
('high-tech', 'low-tech')	0.0008498881281234659	0.024
('noticed', 'unnoticed')	0.0009829857298996013	0.024
('disreputable', 'reputable')	0.0013208695278054405	0.025
('equitable', 'inequitable')	0.0009123397973346912	0.025
('interesting', 'uninteresting')	0.0020080872419706575	0.025
('international', 'national')	0.00030003200856004155	0.025
('left', 'right')	0.001120341858085067	0.025
('active', 'inactive')	0.0010918538314544542	0.026
('beautiful', 'ugly')	0.0020925846893504324	0.026
('disenchanted', 'enchanted')	0.0009288806496168967	0.026
('infernal', 'supernal')	0.0005021853067823196	0.026
('holy', 'unholy')	0.0007188075801958429	0.027
('imperishable', 'perishable')	0.0006611918501721265	0.027
('impersonal', 'personal')	0.001143213408543597	0.027
('stemless', 'stemmed')	0.000974939245827075	0.027
('dead', 'live')	0.0009349345129698768	0.028
('friendly', 'hostile')	0.0015795216300497333	0.028
('pleasant', 'unpleasant')	0.0015375683000670593	0.028
('deaf', 'hearing')	0.0006634460451418042	0.029
('spoken', 'written')	0.000617174279780623	0.029
('reported', 'unreported')	0.0009585323099757757	0.03
('salable', 'unsalable')	0.0005028089331889606	0.03
('civilian', 'military')	0.0006121921294210053	0.031
('deciphered', 'undeciphered')	0.0004946179415025792	0.031
('reconstructed', 'unreconstructed')	0.0007579532278601869	0.031
('frail', 'robust')	0.0009628970966282131	0.032
('improvident', 'provident')	0.0004248847922534906	0.032
('major', 'minor')	0.000552649814997282	0.032
('anabolic', 'catabolic')	0.00036417133464098066	0.033
('asleep', 'awake')	0.0004151689952990481	0.033
('deflationary', 'inflationary')	0.00031175276838364425	0.033
('relaxed', 'tense')	0.0007707916537176068	0.034
('passing', 'running')	0.00045427369560377363	0.035
('fashionable', 'unfashionable')	0.001402677496888138	0.036
('repentant', 'unrepentant')	0.00027691960033400347	0.036
('blessed', 'cursed')	0.0010294332587440606	0.037
('antipyretic', 'pyretic')	0.00033981574527952195	0.038
('afebrile', 'febrile')	0.0004942279191052631	0.039
('equivocal', 'unequivocal')	0.0004593126804299545	0.039
('fresh', 'salty')	0.000972106242601108	0.04
('important', 'unimportant')	0.0016081078686052304	0.04
('baptized', 'unbaptized')	0.0007522414036082977	0.041
('livable', 'unlivable')	0.0008989016323748336	0.041
('tidy', 'untidy')	0.0009583070506360217	0.042
('detected', 'undetected')	0.0004663484034412432	0.043
('born', 'unborn')	0.0005230628341210851	0.044
('intelligible', 'unintelligible')	0.0005763996008507702	0.044
('bowed', 'plucked')	0.00046881541031528265	0.045
('horizontal', 'inclined')	0.000780951867110153	0.046
('heterogeneous', 'homogeneous')	0.0003589104250655375	0.048
('oviparous', 'ovoviviparous')	0.0001764942603119954	0.048
('postnatal', 'prenatal')	0.00038590122277962473	0.048
('invariable', 'variable')	0.0008630341342743836	0.049
('inoperative', 'operative')	0.0005552443524375148	0.05
('lost', 'won')	0.00038150076690734135	0.051
('afferent', 'efferent')	0.00020184311113786426	0.052
('constitutional', 'unconstitutional')	0.0005081932821040013	0.052
('negative', 'positive')	0.000833113395460874	0.052
('blemished', 'unblemished')	0.0003725294170054041	0.053
('flat', 'natural')	0.00044063877643565896	0.054
('instrumental', 'vocal')	0.0002952374046568643	0.054
('lawful', 'unlawful')	0.00027242640859157386	0.054
('molar', 'molecular')	0.0003460574062698731	0.054
('seeded', 'unseeded')	0.0006777933956322972	0.054
('successful', 'unsuccessful')	0.0012627302377370073	0.055
('familiar', 'unfamiliar')	0.0005917555553899452	0.057
('tied', 'untied')	0.0011500555050261065	0.057
('anticlinal', 'synclinal')	0.00015934674257751151	0.058
('impermissible', 'permissible')	0.0006011833758988224	0.058
('landed', 'landless')	0.00078542216247794	0.058
('merited', 'unmerited')	0.0004233074750237438	0.058
('responsive', 'unresponsive')	0.0008373616378185948	0.058
('collected', 'uncollected')	0.0010595404063252403	0.059
('immobile', 'mobile')	0.0009215684352764167	0.059
('dejected', 'elated')	0.0004984125775675087	0.061
('steady', 'unsteady')	0.0008983057899587255	0.061
('concentrated', 'distributed')	0.0004477216620337584	0.064
('found', 'lost')	0.0006230275988271094	0.064
('early', 'late')	0.00035709697728319653	0.067
('even', 'uneven')	0.0009340634869975262	0.067
('irremovable', 'removable')	0.0010123754436811242	0.067
('even', 'odd')	0.0007924211970448125	0.068
('certain', 'uncertain')	0.0006039048881688013	0.07
('consummated', 'unconsummated')	0.0005203586991574449	0.07
('healthful', 'unhealthful')	0.0009903282421096001	0.07
('productive', 'unproductive')	0.0011304360578179695	0.072
('waning', 'waxing')	0.0003097999978382204	0.072
('discriminate', 'indiscriminate')	0.0002557816287195964	0.075
('arenaceous', 'argillaceous')	0.0001506437022195154	0.076
('concentric', 'eccentric')	0.0004813718820944647	0.076
('lost', 'saved')	0.0003076926080765397	0.077
('cultivated', 'uncultivated')	0.000650334968848019	0.078
('hypertonic', 'isotonic')	0.00017459219796517973	0.078
('distal', 'proximal')	0.00014172581012689622	0.079
('laced', 'unlaced')	0.0010157920432149192	0.079
('knowable', 'unknowable')	0.00027482976516275204	0.08
('moving', 'still')	0.0006112639926217373	0.08
('old', 'young')	0.0004306825919206088	0.08
('fatal', 'nonfatal')	0.0006961342174626097	0.081
('heterozygous', 'homozygous')	0.00012055940911088808	0.082
('progressive', 'regressive')	0.0006529197618481931	0.082
('heterologous', 'homologous')	0.00021135132564945383	0.083
('bisexual', 'homosexual')	0.0004193881001164027	0.085
('employed', 'unemployed')	0.000476296164839388	0.085
('heavy-footed', 'light-footed')	0.00020125565191172904	0.085
('advantageous', 'disadvantageous')	0.001144106856500033	0.086
('illegal', 'legal')	0.00031042291064921606	0.086
('malnourished', 'nourished')	0.00036694105173664966	0.086
('black-and-white', 'color')	0.00045155867898526245	0.087
('brachycephalic', 'dolichocephalic')	0.0001430973869082498	0.088
('irremediable', 'remediable')	0.00013044640049175412	0.088
('awned', 'awnless')	0.0001011527988930784	0.09
('censored', 'uncensored')	0.0003790198873438221	0.09
('cubic', 'planar')	0.0002605744095934147	0.09
('few', 'many')	0.0006176633302455575	0.091
('hardhearted', 'softhearted')	0.0001535733768292238	0.092
('mated', 'unmated')	0.0007373307586895266	0.092
('selfish', 'unselfish')	0.0006569636753807548	0.094
('appetizing', 'unappetizing')	0.0006204568488554132	0.095
('dicotyledonous', 'monocotyledonous')	0.00010623660394009585	0.099
('intoxicated', 'sober')	0.000250288771921142	0.099
('nasty', 'nice')	0.0010276990419863102	0.099
('real', 'unreal')	0.0008379512100341706	0.099
('connotative', 'denotative')	0.00015706402756753566	0.1
('covert', 'overt')	0.0002668796660129924	0.1
('jawed', 'jawless')	0.00024369441060166338	0.1
('all', 'some')	0.00039787563888433325	0.101
('turned', 'unturned')	0.0009868088243732368	0.101
('downstage', 'upstage')	0.00042394236183444615	0.102
('finished', 'unfinished')	0.00052656810421081	0.105
('joyful', 'sorrowful')	0.0005781024636676438	0.107
('due', 'undue')	0.0006329664763901136	0.108
('awkward', 'graceful')	0.000636685751734414	0.109
('bottle-fed', 'breast-fed')	0.00016432489766510933	0.109
('matriarchal', 'patriarchal')	0.00029711712941807127	0.109
('nontoxic', 'toxic')	0.0005666653440312957	0.11
('inviting', 'uninviting')	0.001132667252815172	0.112
('obtrusive', 'unobtrusive')	0.000512168110648188	0.112
('profitable', 'unprofitable')	0.0008378677973101024	0.112
('distal', 'mesial')	0.00035977252221204917	0.113
('private', 'public')	0.0002945258512124403	0.113
('aft', 'fore')	0.00030925309738943224	0.114
('annual', 'perennial')	0.00043436901209147234	0.115
('away', 'home')	0.0005292143589752428	0.115
('patterned', 'plain')	0.00039086409251968147	0.115
('married', 'unmarried')	0.0004937067676377537	0.116
('regulated', 'unregulated')	0.00029818514969439953	0.116
('concerned', 'unconcerned')	0.001157031052751771	0.117
('formed', 'unformed')	0.0008752676372714412	0.117
('interspecies', 'intraspecies')	0.00026211857887150497	0.117
('minus', 'plus')	0.0004693092139087373	0.117
('noisy', 'quiet')	0.0005246111335876638	0.117
('thinkable', 'unthinkable')	0.0007500464072772266	0.118
('eucaryotic', 'procaryotic')	0.0001250469202085133	0.119
('flat', 'sharp')	0.0002495931984927025	0.119
('insured', 'uninsured')	0.00021024803070715439	0.122
('acute', 'chronic')	0.0002103815441257188	0.123
('experienced', 'inexperienced')	0.0006435115427130874	0.124
('false', 'true')	0.0005241544001455267	0.125
('empty', 'full')	0.0004905494477164419	0.128
('free', 'unfree')	0.0010560655359315007	0.128
('congruous', 'incongruous')	0.00047998758372081157	0.129
('anhydrous', 'hydrous')	0.0002662243015452066	0.131
('belted', 'unbelted')	0.0003634289582280549	0.131
