axis	diff_a_b	p
('delicate', 'rugged')	-0.021872364397245256	0.0
('dependent', 'independent')	-0.03335492651090887	0.0
('derivational', 'inflectional')	0.005819145276264714	0.0
('determinate', 'indeterminate')	0.008402049269837841	0.0
('diachronic', 'synchronic')	-0.006194096639865015	0.0
('difficult', 'easy')	-0.016595860814207233	0.0
('diluted', 'undiluted')	-0.01174068871362633	0.0
('disingenuous', 'ingenuous')	-0.012816055404828941	0.0
('disorienting', 'orienting')	-0.011222412940107548	0.0
('disproportionate', 'proportionate')	-0.016447991406540713	0.0
('distal', 'proximal')	-0.007268040444037678	0.0
('distinguishable', 'indistinguishable')	0.012352624876643344	0.0
('distrustful', 'trustful')	-0.026221562921473235	0.0
('divided', 'united')	-0.029412489787038424	0.0
('double-breasted', 'single-breasted')	-0.007228743541544062	0.0
('down', 'up')	-0.010280039749059916	0.0
('downstairs', 'upstairs')	-0.02020626956275216	0.0
('dry', 'wet')	-0.016343283206374005	0.0
('dull', 'lively')	-0.05068025390330281	0.0
('dull', 'sharp')	-0.019113778419307947	0.0
('early', 'late')	0.009626849452700832	0.0
('early', 'middle')	0.017642519202385368	0.0
('east', 'west')	-0.008139392409958032	0.0
('ectomorphic', 'endomorphic')	-0.007281258259592426	0.0
('ectomorphic', 'mesomorphic')	-0.007779106557207429	0.0
('empty', 'full')	-0.02837694505462714	0.0
('encumbered', 'unencumbered')	-0.03365561617281426	0.0
('endogenous', 'exogenous')	0.010973173477747507	0.0
('eventful', 'uneventful')	0.019677073636622824	0.0
('excusable', 'inexcusable')	0.009473558425393824	0.0
('existent', 'nonexistent')	0.017389552183188325	0.0
('extraordinary', 'ordinary')	0.035760672276199945	0.0
('familiar', 'strange')	0.014926955947162306	0.0
('fancy', 'plain')	0.033656717256717074	0.0
('farsighted', 'nearsighted')	0.01682527800954553	0.0
('fast', 'slow')	0.03436144629334744	0.0
('few', 'many')	-0.01429895458140441	0.0
('first', 'last')	0.011151873554217744	0.0
('following', 'leading')	-0.010917198006885022	0.0
('former', 'latter')	0.022335405586510454	0.0
('fortunate', 'unfortunate')	0.046536424737314196	0.0
('fraternal', 'identical')	0.021697933703019007	0.0
('frozen', 'unfrozen')	-0.010335832193884287	0.0
('full', 'thin')	0.050373723281003854	0.0
('full-time', 'part-time')	0.019213725377629078	0.0
('functional', 'organic')	0.023060175829480375	0.0
('gaseous', 'liquid')	0.008916359041653193	0.0
('geocentric', 'heliocentric')	-0.00600231573737553	0.0
('glad', 'sad')	0.03450866809349946	0.0
('greater', 'lesser')	0.03157086795332534	0.0
('gross', 'net')	-0.033144105402899526	0.0
('hardhearted', 'softhearted')	-0.014888966315847376	0.0
('hateful', 'lovable')	-0.01779495370722622	0.0
('heavy', 'light')	-0.01723087594094353	0.0
('heedful', 'heedless')	0.010279756221978381	0.0
('heterogeneous', 'homogeneous')	0.018432396947707486	0.0
('high', 'low')	0.031091990673415594	0.0
('hopeful', 'hopeless')	0.0318727174824538	0.0
('humble', 'proud')	-0.026711762971895425	0.0
('hurried', 'unhurried')	-0.01518624257263776	0.0
('ill-advised', 'well-advised')	-0.01659070960009449	0.0
('illegal', 'legal')	-0.020118016604213404	0.0
('illiterate', 'literate')	-0.03311519637193651	0.0
('immortal', 'mortal')	0.0068717951484583775	0.0
('impartial', 'partial')	0.015213588222417685	0.0
('imperishable', 'perishable')	0.017376292027191903	0.0
('impervious', 'pervious')	-0.008296324424397171	0.0
('imponderable', 'ponderable')	-0.006092498090132958	0.0
('impossible', 'possible')	-0.02765421938526325	0.0
('inferior', 'superior')	-0.05144288525050327	0.0
('inoperable', 'operable')	-0.016556955209276837	0.0
('insane', 'sane')	-0.011030612276684428	0.0
('intelligible', 'unintelligible')	0.022022458009241453	0.0
('intense', 'mild')	0.027228254346028477	0.0
('international', 'national')	0.010399919046266134	0.0
('intolerant', 'tolerant')	-0.02902686036274448	0.0
('irrelevant', 'relevant')	-0.04338375083117345	0.0
('irreverent', 'reverent')	-0.008996322396598143	0.0
('irreversible', 'reversible')	-0.01121753799325259	0.0
('judgmental', 'nonjudgmental')	-0.022810348067918693	0.0
('knowable', 'unknowable')	0.016026744668329124	0.0
('late', 'middle')	0.012140687071667372	0.0
('leavened', 'unleavened')	0.007545243795710645	0.0
('legato', 'staccato')	0.00902141389641391	0.0
('less', 'more')	-0.032153547879371754	0.0
('limited', 'unlimited')	-0.0077659576109498675	0.0
('little', 'much')	-0.013904216547989911	0.0
('lost', 'won')	-0.01116141917718172	0.0
('loud', 'soft')	0.016022680359851896	0.0
('malnourished', 'nourished')	-0.02331530418928664	0.0
('maximum', 'minimum')	0.015256021351261646	0.0
('moving', 'still')	0.0176923607628047	0.0
('multilateral', 'unilateral')	0.009876948835760095	0.0
('multinucleate', 'uninucleate')	-0.011203608246148238	0.0
('narrow', 'wide')	-0.022474495681342833	0.0
('negative', 'positive')	-0.04628074961946272	0.0
('new', 'old')	0.019561617293637014	0.0
('new', 'worn')	0.0266722316512846	0.0
('nonpartisan', 'partisan')	0.014568728834168945	0.0
('nonsteroidal', 'steroidal')	0.00577282601746916	0.0
('normal', 'paranormal')	-0.015179896466196025	0.0
('objective', 'subjective')	0.02633610468537135	0.0
('off-street', 'on-street')	0.007324124110618391	0.0
('one-piece', 'three-piece')	-0.010598679215707327	0.0
('overhead', 'surface')	0.014221454351828235	0.0
('oviparous', 'ovoviviparous')	-0.007782457147486554	0.0
('oviparous', 'viviparous')	-0.008636942099692593	0.0
('painful', 'painless')	-0.013251826726982094	0.0
('patterned', 'plain')	0.018204946116941095	0.0
('pointed', 'pointless')	0.02169575218491234	0.0
('precocious', 'retarded')	0.015242526249114013	0.0
('predictable', 'unpredictable')	-0.008377804588829984	0.0
('prejudiced', 'unprejudiced')	-0.016143494188560224	0.0
('pretentious', 'unpretentious')	-0.028953076734310745	0.0
('private', 'public')	0.011896842192886097	0.0
('pronounceable', 'unpronounceable')	0.013343991495553993	0.0
('publicized', 'suppressed')	0.008855609683726513	0.0
('punitive', 'rehabilitative')	-0.01930344800809839	0.0
('qualitative', 'quantitative')	0.011063288368806004	0.0
('questionable', 'unquestionable')	-0.018939877887772183	0.0
('related', 'unrelated')	0.03373354304297135	0.0
('repentant', 'unrepentant')	0.01116432738178192	0.0
('restful', 'restless')	0.01903376961465776	0.0
('restricted', 'unrestricted')	-0.011614763383865218	0.0
('restrictive', 'unrestrictive')	-0.013478882910979012	0.0
('right', 'wrong')	0.033297328091016834	0.0
('rimless', 'rimmed')	0.01377399407379061	0.0
('scrupulous', 'unscrupulous')	0.009408663027740405	0.0
('seasonable', 'unseasonable')	0.016211596658389026	0.0
('seasonal', 'year-round')	-0.02633015701696903	0.0
('selfish', 'unselfish')	-0.023342036612465145	0.0
('side', 'top')	-0.00832550793630027	0.0
('smart', 'stupid')	0.03642684728549903	0.0
('smokeless', 'smoky')	0.010260254103744357	0.0
('spineless', 'spinous')	-0.008863279162465307	0.0
('strong', 'weak')	0.048189282223839586	0.0
('subjacent', 'superjacent')	-0.007276271703649993	0.0
('tasteful', 'tasteless')	0.05981923474711891	0.0
('three-piece', 'two-piece')	0.014524765161706093	0.0
('thrifty', 'wasteful')	0.02689317537091	0.0
('topless', 'topped')	0.026641911323815496	0.0
('tubed', 'tubeless')	-0.0061166589356038475	0.0
('unveiled', 'veiled')	0.02161502356146626	0.0
('unwrinkled', 'wrinkled')	0.013117954258140302	0.0
('useful', 'useless')	0.04329627825329675	0.0
('cool', 'warm')	0.011212406617096004	0.001
('endogamous', 'exogamous')	-0.005076790511912328	0.001
('far', 'near')	-0.012601275921440377	0.001
('figurative', 'literal')	0.006498918608104268	0.001
('future', 'past')	0.009493008591472198	0.001
('geographic', 'magnetic')	0.006557071701466299	0.001
('invasive', 'noninvasive')	-0.00648044795143278	0.001
('limbed', 'limbless')	0.005339632048797265	0.001
('matriarchal', 'patriarchal')	0.0070523748991140195	0.001
('off', 'on')	-0.009819107495302154	0.001
('other', 'same')	0.009093406728017929	0.001
('out', 'safe')	-0.01210294440959338	0.001
('preceding', 'succeeding')	-0.007053571094239388	0.001
('savory', 'unsavory')	-0.014957629807298034	0.001
('thick', 'thin')	0.005388599346834544	0.001
('unwieldy', 'wieldy')	-0.009538239502115436	0.001
('amphibious', 'terrestrial')	0.005283130735916221	0.002
('anticholinergic', 'cholinergic')	-0.0035398726119696914	0.002
('bivalent', 'univalent')	-0.004382731605192487	0.002
('compact', 'loose')	0.010955936807283247	0.002
('falling', 'rising')	-0.007783856684543476	0.002
('instrumental', 'vocal')	0.005577909902321536	0.002
('intractable', 'tractable')	-0.008396331770737557	0.002
('invertebrate', 'vertebrate')	-0.006008239579894149	0.002
('nonsectarian', 'sectarian')	0.0071058811897290325	0.002
('taciturn', 'voluble')	-0.005708140891760305	0.002
('harmful', 'harmless')	-0.006512024266982851	0.003
('tangled', 'untangled')	-0.007965876797285248	0.003
('unusual', 'usual')	0.0073516639921568025	0.003
('connotative', 'denotative')	-0.005694662817517564	0.004
('docile', 'stubborn')	0.007007587642092264	0.004
('adnate', 'connate')	0.0038351894545023933	0.005
('antagonistic', 'conciliatory')	-0.005521536367168215	0.005
('concave', 'convex')	-0.005382952681506618	0.005
('pardonable', 'unpardonable')	0.004854200619213565	0.005
('double', 'single')	-0.006059210713760558	0.006
('subscript', 'superscript')	-0.0037489570872405557	0.006
('centrifugal', 'centripetal')	-0.005216539517800517	0.007
('antipyretic', 'pyretic')	-0.00522285613503555	0.008
('black', 'white')	0.00458516908368025	0.008
('antagonistic', 'synergistic')	-0.008734317849309342	0.009
('acceptive', 'rejective')	-0.002916774862362321	0.011
('gradual', 'steep')	0.004950332441063916	0.011
('sheathed', 'unsheathed')	-0.0056554734964743	0.011
('broken', 'unbroken')	-0.007441552840883242	0.013
('insolvent', 'solvent')	0.006738170144059773	0.013
('detected', 'undetected')	-0.005066369402946667	0.016
('intrusive', 'unintrusive')	-0.007525500709243266	0.018
('compromising', 'uncompromising')	-0.005926509076783486	0.019
('conjunctive', 'disjunctive')	0.0031448580531599794	0.019
('biennial', 'perennial')	0.005424933649889024	0.02
('opposed', 'unopposed')	-0.006393761246010876	0.021
('coated', 'uncoated')	-0.0056168186714171675	0.023
('majuscule', 'minuscule')	0.0050812518706359056	0.023
('rusted', 'rustless')	-0.006292386905425829	0.028
('autologous', 'heterologous')	-0.002659234222388965	0.03
('nonviolent', 'violent')	0.005498961229223415	0.031
('ambidextrous', 'right-handed')	0.003953272821418795	0.036
('infernal', 'supernal')	-0.004402337829113215	0.036
('irreconcilable', 'reconcilable')	-0.004576102351848632	0.037
('irremediable', 'remediable')	-0.002458937977338274	0.041
('heterozygous', 'homozygous')	0.0021666412229592244	0.043
('extant', 'extinct')	0.004103380995052697	0.045
('negative', 'neutral')	-0.0045934261885162905	0.045
('fingered', 'fingerless')	-0.003376918527914878	0.05
('keyed', 'keyless')	-0.0032174334118333647	0.052
('absorbent', 'nonabsorbent')	-0.0043768603083084445	0.053
('ashamed', 'unashamed')	-0.007118417779953173	0.053
('employed', 'unemployed')	0.0045846548014708095	0.054
('ambidextrous', 'left-handed')	0.0035336948986187944	0.06
('cursorial', 'fossorial')	0.0018305551112413783	0.061
('rested', 'tired')	0.005605209240310743	0.064
('asleep', 'awake')	-0.0034139622676157624	0.067
('contralateral', 'ipsilateral')	-0.002573767417750915	0.067
('abstemious', 'gluttonous')	0.003479842609721104	0.069
('center', 'right')	0.005993874276160591	0.069
('north', 'south')	0.0027783203384530233	0.071
('continental', 'intercontinental')	-0.003743294045937956	0.074
('reserved', 'unreserved')	-0.003321287949374696	0.074
('seeded', 'unseeded')	-0.003613009144250015	0.074
('depressant', 'stimulative')	-0.002391061861404257	0.077
('melted', 'unmelted')	-0.004910396788787602	0.082
('accompanied', 'unaccompanied')	-0.0037044699291032546	0.083
('attached', 'detached')	-0.003936220449530903	0.084
('fastened', 'unfastened')	-0.0031920665346983207	0.084
('bottom-up', 'top-down')	0.002997238499159151	0.085
('external', 'internal')	0.002435112149589025	0.085
('nontoxic', 'toxic')	0.004592227590144243	0.085
('nonsuppurative', 'suppurative')	0.0022253274749859317	0.09
('constricted', 'unconstricted')	-0.004860981468156167	0.091
('distal', 'mesial')	-0.0031561652917283384	0.091
('formal', 'informal')	-0.003442857782680473	0.091
('stemless', 'stemmed')	0.0043369962310893795	0.091
('flat', 'sharp')	-0.0029624652158371425	0.092
('ostentatious', 'unostentatious')	-0.0031315712135539103	0.094
('overhand', 'underhand')	0.002495807147482775	0.095
('fresh', 'preserved')	-0.003994741226419574	0.097
('destroyed', 'preserved')	0.005042285241403077	0.1
('destructible', 'indestructible')	0.002249745340412862	0.102
('rural', 'urban')	-0.0026924931453023997	0.104
('haploid', 'polyploid')	-0.002204003831957735	0.111
('poor', 'rich')	-0.005217682763200418	0.111
('hypertensive', 'hypotensive')	-0.0021913728024997095	0.118
('hydric', 'mesic')	0.0020280686589879693	0.119
('affirmative', 'negative')	0.0029663737017737307	0.12
('restrained', 'unrestrained')	-0.0028160683353712773	0.123
('compliant', 'defiant')	0.0033956924143899907	0.124
('hydrokinetic', 'hydrostatic')	0.002175298545504592	0.124
('nonporous', 'porous')	0.003113171095663128	0.133
('maximal', 'minimal')	0.0034090514487564727	0.142
('inward', 'outward')	0.001770574610304998	0.152
('unwrapped', 'wrapped')	0.0028935905400740147	0.153
('acute', 'chronic')	0.002393308336336622	0.155
('joint', 'separate')	0.0021783617339863823	0.16
('immeasurable', 'measurable')	0.002561964378771056	0.162
('offending', 'unoffending')	-0.003624340418923483	0.166
('scripted', 'unscripted')	-0.0024538014563630917	0.167
('deductive', 'inductive')	0.0017352539805956515	0.172
('sugarless', 'sugary')	0.0022958979399751445	0.177
('disenfranchised', 'enfranchised')	-0.002606045756146508	0.178
('northern', 'southern')	0.0019375189938156748	0.179
('lidded', 'lidless')	-0.002442603487729511	0.184
('vernal', 'wintry')	0.001843264243927667	0.187
('maternal', 'paternal')	-0.0022434983819715273	0.19
('alterable', 'unalterable')	0.0013752858611376442	0.202
('afraid', 'unafraid')	-0.003648162454227777	0.204
('multilane', 'single-lane')	0.0012476030142020526	0.206
('general', 'specific')	0.0020236986582852813	0.208
('foreign', 'native')	-0.0017098182845405284	0.224
('spoken', 'written')	-0.0017545260716048687	0.229
('diploid', 'polyploid')	-0.0014550967043526208	0.232
('eukaryotic', 'prokaryotic')	-0.0011741546306312245	0.234
('oblate', 'prolate')	-0.001074557313476783	0.245
('clearheaded', 'confused')	0.0031120462615674693	0.255
('afebrile', 'febrile')	0.0015062406986427884	0.256
('faceted', 'unfaceted')	-0.0017583368343758454	0.256
('dysgenic', 'eugenic')	0.001344778258482296	0.258
('complex', 'simple')	0.0017090301773178412	0.263
('stained', 'unstained')	-0.0017576481762886231	0.264
('endemic', 'epidemic')	0.0016263351692101524	0.266
('caudal', 'cephalic')	-0.0009362966750556256	0.268
('allopatric', 'sympatric')	0.0009625500845588941	0.278
('gabled', 'hipped')	0.0012248064014708515	0.28
('ascending', 'descending')	0.0010337938743694292	0.297
('end-stopped', 'run-on')	0.0015970967538603276	0.297
('extrasensory', 'sensory')	0.0014852160399628223	0.303
('seated', 'standing')	0.0018757230951189918	0.31
('anal', 'oral')	-0.001192634928019234	0.313
('desensitizing', 'sensitizing')	-0.0008704251755259386	0.316
('expected', 'unexpected')	0.0015575885373422353	0.326
('heterosexual', 'homosexual')	0.0008912506869137027	0.335
('running', 'standing')	0.0008085227913100345	0.359
('downstream', 'upstream')	0.0007164549110040986	0.36
('ovoviviparous', 'viviparous')	0.0005683815132770248	0.365
('bivalve', 'univalve')	-0.0007156986374268343	0.367
('myelinated', 'unmyelinated')	-0.0005048877522613772	0.368
('repeatable', 'unrepeatable')	-0.0010019040035890575	0.369
('carnivorous', 'insectivorous')	-0.0008054410115694022	0.371
('attributive', 'predicative')	-0.0005293573998861791	0.372
('blond', 'brunet')	-0.0011147342103924318	0.374
('absorbable', 'adsorbable')	-0.0005937338402608183	0.385
('agitated', 'unagitated')	-0.0012280859533349564	0.386
('alkaline', 'amphoteric')	-0.0007230413363642774	0.4
('stuck', 'unstuck')	-0.0009666705775162598	0.4
('additive', 'subtractive')	-0.0006129798451718627	0.403
('laced', 'unlaced')	-0.0007993359250993426	0.405
('odorless', 'odorous')	-0.0004454345483675959	0.405
('damaged', 'undamaged')	-0.0009219708261126031	0.41
('pedunculate', 'sessile')	0.0004539383831212024	0.411
('crowded', 'uncrowded')	-0.001005538567553782	0.412
('tapped', 'untapped')	-0.0005833883209460343	0.416
('multiple', 'single')	0.00039531512684237366	0.423
('found', 'lost')	0.0006217524243446806	0.429
('summery', 'vernal')	-0.00046013832867698723	0.431
('biped', 'quadruped')	-0.00029978956802536975	0.434
('saddled', 'unsaddled')	-0.0008149956196828456	0.439
('anhydrous', 'hydrous')	-0.00029450390816751493	0.441
('one-piece', 'two-piece')	-0.00021548652369670837	0.457
('long', 'short')	-0.00022492007607138875	0.458
('irrevocable', 'revocable')	-0.00018789683288009118	0.46
('impenetrable', 'penetrable')	-0.00018641278029332686	0.462
('weedless', 'weedy')	0.00026391099828435016	0.463
('loaded', 'unloaded')	-0.00016301950625774442	0.471
('unwitting', 'witting')	-0.00022155220130767872	0.48
('carnivorous', 'herbivorous')	7.596708766699489e-05	0.491
('lipless', 'lipped')	5.833561822089772e-05	0.499
('inbred', 'outbred')	5.3213701388499235e-05	0.513
('meatless', 'meaty')	-0.0002292398383050287	0.523
('past', 'present')	0.00046532323351686916	0.532
('obligatory', 'optional')	0.00026464501569656296	0.539
('abstract', 'concrete')	-0.00015274247414553965	0.545
('fractional', 'whole')	-0.00044483790243060595	0.545
('cut', 'uncut')	0.0004462832333134159	0.552
('masculine', 'neuter')	0.00037455270537811725	0.555
('midi', 'mini')	-0.0003522058096752656	0.56
('linear', 'nonlinear')	0.00030028058441451677	0.565
('suspected', 'unsuspected')	0.0007163001299780314	0.574
('radiolucent', 'radiopaque')	-0.000380552073473008	0.585
('apologetic', 'unapologetic')	0.0005182737110215815	0.59
('troubled', 'untroubled')	0.0008030579792849268	0.592
('idiographic', 'nomothetic')	0.000384700505300907	0.608
('virtuous', 'wicked')	-0.0008276387454868445	0.609
('dorsal', 'ventral')	0.00046678025167457005	0.621
('invariable', 'variable')	-0.0010969677484056473	0.628
('intermediate', 'terminal')	-0.0007660718997819435	0.629
('anadromous', 'diadromous')	0.0009790786202875656	0.635
('postwar', 'prewar')	0.0006842289332492299	0.64
('changeable', 'unchangeable')	0.0008158239736204345	0.645
('cold-blooded', 'warm-blooded')	0.0008471060873172925	0.655
('bare', 'covered')	-0.0009798431099928354	0.658
('arbitrary', 'nonarbitrary')	0.0018654074840927515	0.666
('germfree', 'germy')	-0.0010573626521848262	0.666
('cenobitic', 'eremitic')	0.0006240560171651734	0.669
('nonrepetitive', 'repetitive')	-0.0022335981504152946	0.68
('endogenic', 'exogenic')	-0.0006707417335288166	0.687
('processed', 'unprocessed')	0.0015864979700249832	0.691
('saturated', 'unsaturated')	0.0011720427593283067	0.7
('autumnal', 'wintry')	-0.0012355259403477106	0.702
('addictive', 'nonaddictive')	0.002032537625601405	0.704
('maxi', 'midi')	-0.0010809988764531459	0.71
('derived', 'underived')	0.002008779815589029	0.715
('no', 'some')	-0.0015325412828704893	0.718
('allogeneic', 'xenogeneic')	0.001293348955842294	0.723
('nonproprietary', 'proprietary')	-0.0021753497412123346	0.727
('heavy-duty', 'light-duty')	0.0016017635383795692	0.729
('left-handed', 'right-handed')	0.0012488363044557624	0.733
('illicit', 'licit')	0.001896450562317381	0.738
('nonpsychoactive', 'psychoactive')	-0.0018018832293569265	0.739
('amphibious', 'aquatic')	-0.0013413337146773868	0.746
('maxi', 'mini')	-0.0016320182063576383	0.75
('binucleate', 'mononuclear')	-0.0013605801166142045	0.753
('anisotropic', 'isotropic')	0.00111014530811193	0.755
('dying', 'nascent')	0.00264610002763202	0.761
('lentic', 'lotic')	-0.0009724603866216978	0.761
('impassable', 'passable')	-0.00231652798925662	0.769
('likely', 'unlikely')	0.0026516499379721087	0.771
('common', 'uncommon')	0.0025100506010757584	0.773
('insectivorous', 'omnivorous')	-0.0012100843202121903	0.774
('premeditated', 'unpremeditated')	0.001953714026889722	0.776
('altricial', 'precocial')	-0.001076467372907581	0.78
('thinkable', 'unthinkable')	-0.002984536234419577	0.78
('sparkling', 'still')	-0.004434559021893991	0.783
('round', 'square')	0.0021359802587145246	0.784
('multiform', 'uniform')	-0.0021677145867789183	0.786
('impaired', 'unimpaired')	0.002679383045242026	0.799
('half', 'whole')	-0.002501360325129029	0.8
('turned', 'unturned')	0.0034642886083234015	0.804
('postprandial', 'preprandial')	0.0017931011967236843	0.805
('conspicuous', 'inconspicuous')	0.002350611070958755	0.812
('corrupt', 'incorrupt')	0.0034281693244738454	0.813
('retentive', 'unretentive')	0.0026112851144736438	0.813
('air-to-air', 'surface-to-air')	0.0017172250251162244	0.816
('consolable', 'inconsolable')	-0.0030719541184241195	0.82
('hungry', 'thirsty')	0.0026582734147793385	0.823
('costive', 'laxative')	-0.002673956563251645	0.825
('monochromatic', 'polychromatic')	0.002573679831704506	0.825
('shod', 'unshod')	0.0019094174052832619	0.826
('lost', 'saved')	0.0022820505170066605	0.829
('fathomable', 'unfathomable')	-0.0029149760347214615	0.831
('credulous', 'incredulous')	-0.0024251673420396733	0.834
('toothed', 'toothless')	-0.002184071457479002	0.844
('antemeridian', 'postmeridian')	0.00133546144640676	0.846
('diploid', 'haploid')	0.0014228797763498786	0.851
('perinatal', 'postnatal')	-0.0018089360158182084	0.853
('adhesive', 'nonadhesive')	0.004123624640582885	0.862
('altered', 'unaltered')	0.0032513752489305714	0.863
('adopted', 'native')	-0.0024799778029630654	0.864
('downstage', 'upstage')	-0.0029600909895524663	0.865
('avirulent', 'virulent')	-0.003867456248188045	0.873
('earthly', 'heavenly')	-0.004519164594823481	0.878
('affected', 'unaffected')	0.004639399176944378	0.88
('cubic', 'planar')	0.0020306451884179455	0.882
('dry', 'phlegmy')	0.004945133834928672	0.885
('neurotic', 'unneurotic')	0.0037775747646232594	0.887
('capitalistic', 'socialistic')	0.002030432678602402	0.888
('castrated', 'uncastrated')	0.003856326150321998	0.888
('large', 'small')	-0.0029319392107606743	0.888
('collateral', 'lineal')	0.003327839398354987	0.889
('appealable', 'unappealable')	0.002730945436660262	0.89
('solved', 'unsolved')	0.0038402665470420594	0.891
('susceptible', 'unsusceptible')	0.005268954483310023	0.893
('bodied', 'unbodied')	0.003913544541456648	0.899
('explicable', 'inexplicable')	-0.003940027902007648	0.899
('inclined', 'vertical')	0.004629234382308937	0.899
('autumnal', 'summery')	-0.0028832123408658317	0.901
('complaining', 'uncomplaining')	0.005989342756821031	0.901
('bloodless', 'bloody')	-0.004503274703114818	0.905
('gradual', 'sudden')	-0.004244070502951794	0.907
('full-term', 'premature')	-0.004044052437964796	0.91
('brachycephalic', 'dolichocephalic')	0.002199737238889856	0.913
('atrophied', 'hypertrophied')	0.0031446775580625114	0.915
('necked', 'neckless')	0.0026933664406784963	0.916
('nonradioactive', 'radioactive')	-0.005049777488799506	0.916
('contestable', 'incontestable')	-0.0022854148116435644	0.917
('branchless', 'branchy')	-0.002067748948685652	0.918
('fatal', 'nonfatal')	0.004406373431925348	0.918
('shockable', 'unshockable')	-0.0018053917751526625	0.918
('natural', 'supernatural')	0.003996125809193951	0.919
('intrusive', 'protrusive')	0.004927231300776019	0.921
('abused', 'unabused')	0.006757425665208344	0.923
('multiple-choice', 'true-false')	0.003678773870770341	0.923
('cubic', 'linear')	-0.0032048583380008752	0.924
('ionized', 'nonionized')	0.00444113502282914	0.924
('anaphrodisiac', 'aphrodisiac')	-0.004473041564586611	0.926
('irreparable', 'reparable')	0.004736911951839229	0.926
('multivalent', 'univalent')	0.002395331248554039	0.927
('punished', 'unpunished')	0.0039539984237007275	0.928
